attribute_id,OBJECTID
77105320,15124
77105315,15079
77106291,15079
77105322,16991
77105326,16991
77105323,17655
77105333,17655
77106214,188
77106270,188
77106216,16250
77106281,16250
77106247,17246
77106339,17246
77106284,16270
77106324,16270
77106294,16994
77106295,16994
77106315,16993
77106349,16993
77106357,17278
77106359,17278
77111495,34775
77111693,34775
77111502,486
77111698,486
77111505,45895
77111507,45895
77111512,4649
77111514,4649
77111515,44952
77111533,44952
77111524,38544
77111540,38544
77111526,34770
77111701,34770
77111530,8490
77111551,8490
77111542,14694
77111697,14694
77111702,204
77111710,204
77111703,37969
77111840,37969
77111704,44218
77111718,44218
77111707,44290
77111713,44290
77111712,42
77111870,42
77111714,41733
77111855,41733
77111837,41711
77111847,41711
77111843,37965
77111857,37965
77111848,373
77111877,373
77111854,376
77111859,376
77111861,43
77111866,43
77111862,44510
77111871,44510
77111868,375
77111873,375
77115936,2859
77116755,2859
77115941,45239
77115942,45239
77115945,9167
77115946,9167
77115953,9194
77115954,9194
77115956,10671
77115959,10671
77115961,15566
77116038,15566
77115965,10696
77115966,10696
77115972,15090
77115998,15090
77115973,5815
77115980,5815
77115974,749
77116066,749
77115985,15577
77116061,15577
77116005,14536
77116720,14536
77116011,5873
77116089,5873
77116016,5871
77116032,5871
77116031,14846
77116747,14846
77116039,5490
77116059,5490
77116040,15359
77116084,15359
77116041,14539
77116060,14539
77116044,5487
77116079,5487
77116045,14537
77116717,14537
77116064,18234
77116065,18234
77116071,789
77116072,789
77116078,2037
77116080,2037
77116087,45035
77116090,45035
77116719,14098
77116749,14098
77116762,5902
77119049,5902
77116766,5754
77119002,5754
77116767,16683
77118841,16683
77116769,16402
77118466,16402
77116770,6301
77119058,6301
77116772,5663
77118931,5663
77116775,5661
77118946,5661
77116778,5664
77118945,5664
77116783,6316
77118460,6316
77116785,5516
77118459,5516
77116787,16493
77118508,16493
77116794,6360
77118900,6360
77116796,6353
77118920,6353
77116797,15962
77118937,15962
77116799,13596
77116881,13596
77116802,9014
77118837,9014
77116805,5537
77116864,5537
77116806,15956
77119039,15956
77116808,5684
77116890,5684
77116811,4302
77116906,4302
77116812,5939
77119024,5939
77116813,4519
77119044,4519
77116823,15690
77118684,15690
77116825,15679
77118549,15679
77116833,5917
77118919,5917
77116834,16810
77117092,16810
77116835,4301
77118699,4301
77116840,5799
77118614,5799
77116845,6335
77118546,6335
77116854,15408
77118976,15408
77116858,15568
77118628,15568
77116861,5850
77118895,5850
77116866,15926
77118710,15926
77116870,1520
77118868,1520
77116879,5932
77118630,5932
77116891,13139
77116892,13139
77116893,15639
77119012,15639
77116904,5877
77116984,5877
77116911,16526
77118827,16526
77116914,5757
77118926,5757
77116922,13104
77116923,13104
77116924,5792
77116941,5792
77116925,5913
77117119,5913
77116930,5143
77119025,5143
77116945,16170
77118825,16170
77116947,5419
77118884,5419
77116949,16174
77118904,16174
77116950,13597
77118686,13597
77116951,5398
77118944,5398
77116962,5855
77118667,5855
77116968,16527
77118824,16527
77116976,5818
77116985,5818
77116977,16172
77118883,16172
77116982,5567
77118793,5567
77116989,5755
77118908,5755
77116995,5520
77118854,5520
77117013,6397
77117043,6397
77117019,14569
77118958,14569
77117023,5652
77118678,5652
77117024,16171
77118860,16171
77117032,5952
77117076,5952
77117041,9015
77119047,9015
77117042,6300
77117068,6300
77117046,15599
77118901,15599
77117049,15993
77118758,15993
77117051,6157
77118511,6157
77117052,5827
77118912,5827
77117060,6358
77118786,6358
77117064,9040
77118580,9040
77117070,5949
77118936,5949
77117083,5854
77118596,5854
77117096,6400
77117127,6400
77117098,5915
77117103,5915
77117099,5914
77117111,5914
77117101,16115
77119015,16115
77117106,16139
77117109,16139
77117107,16141
77117116,16141
77117113,16738
77118454,16738
77117115,5662
77118922,5662
77117118,16432
77118462,16432
77117120,6145
77118456,6145
77117121,16679
77117156,16679
77117122,16379
77118980,16379
77117125,5908
77118507,5908
77117128,6202
77117135,6202
77117130,15433
77118542,15433
77117132,6199
77119004,6199
77117145,6125
77117152,6125
77117148,8815
77118716,8815
77117149,14566
77117169,14566
77117151,6334
77118960,6334
77117164,5907
77118693,5907
77117167,5426
77118767,5426
77117168,13517
77118690,13517
77118457,16404
77118458,16404
77118461,5492
77118905,5492
77118463,16681
77119003,16681
77118464,6109
77118842,6109
77118468,16710
77118953,16710
77118470,5493
77118907,5493
77118475,13641
77118619,13641
77118478,9045
77118506,9045
77118479,15705
77118607,15705
77118483,16656
77118635,16656
77118490,15930
77118637,15930
77118491,15572
77118566,15572
77118495,4982
77118498,4982
77118496,16657
77119019,16657
77118497,9768
77118528,9768
77118500,15688
77118683,15688
77118502,4984
77118772,4984
77118505,13642
77118692,13642
77118510,15923
77118521,15923
77118512,15927
77118550,15927
77118514,5937
77118516,5937
77118515,5141
77118957,5141
77118518,6336
77118708,6336
77118522,6201
77118998,6201
77118525,15989
77118759,15989
77118526,15698
77118532,15698
77118529,15606
77118732,15606
77118531,5563
77118915,5563
77118533,5562
77118653,5562
77118539,15640
77118540,15640
77118545,15570
77118942,15570
77118548,8926
77118616,8926
77118551,8814
77118959,8814
77118553,15928
77118711,15928
77118561,15694
77118655,15694
77118572,15695
77118650,15695
77118574,15569
77118744,15569
77118581,15605
77118718,15605
77118584,9480
77118777,9480
77118587,15609
77118729,15609
77118593,17610
77118603,17610
77118595,15607
77118871,15607
77118600,16680
77119053,16680
77118605,17608
77118888,17608
77118609,16440
77118624,16440
77118612,9044
77118643,9044
77118617,16019
77118647,16019
77118625,15687
77118681,15687
77118626,4985
77118956,4985
77118629,16651
77118838,16651
77118638,5936
77118640,5936
77118642,15571
77118794,15571
77118656,9639
77119021,9639
77118663,15722
77118866,15722
77118670,5500
77118894,5500
77118674,5423
77119057,5423
77118701,5566
77118781,5566
77118721,14594
77118742,14594
77118726,15693
77118935,15693
77118727,14628
77119011,14628
77118740,15991
77118913,15991
77118741,5528
77118865,5528
77118749,15696
77118766,15696
77118752,5561
77118910,5561
77118753,15958
77119038,15958
77118763,5856
77118890,5856
77118779,14593
77118780,14593
77118796,5140
77119017,5140
77118799,16525
77118852,16525
77118804,5824
77118806,5824
77118805,5519
77118830,5519
77118807,16714
77118821,16714
77118808,16528
77118970,16528
77118811,5428
77118892,5428
77118819,5825
77118835,5825
77118820,5499
77118948,5499
77118828,15992
77118829,15992
77118840,6147
77119055,6147
77118843,16490
77119052,16490
77118855,16168
77118951,16168
77118881,16812
77118924,16812
77118906,16713
77118949,16713
77118917,15960
77118921,15960
77118925,16709
77119001,16709
77118952,16712
77118969,16712
77118966,16523
77118996,16523
77118967,16736
77118968,16736
77118987,16496
77118993,16496
77118997,16147
77119036,16147
77119007,14599
77119010,14599
77119013,9938
77119033,9938
77119069,22034
77119127,22034
77119077,45838
77119142,45838
77119087,20828
77119096,20828
77119110,21792
77119133,21792
77119123,22056
77119124,22056
77119301,27914
77119430,27914
77119304,23942
77121530,23942
77119306,23964
77119307,23964
77119308,27617
77121419,27617
77119311,28000
77121173,28000
77119320,26101
77121311,26101
77119322,28062
77121147,28062
77119328,26781
77121189,26781
77119331,26749
77119346,26749
77119333,23373
77121327,23373
77119335,27535
77119336,27535
77119338,24043
77121482,24043
77119341,28039
77121472,28039
77119353,26993
77121228,26993
77119366,26838
77121326,26838
77119368,23519
77121344,23519
77119371,27533
77121418,27533
77119373,23968
77121519,23968
77119375,27645
77119376,27645
77119377,27942
77119404,27942
77119380,27920
77121447,27920
77119385,26464
77121245,26464
77119395,23439
77121170,23439
77119398,27851
77121478,27851
77119401,23990
77119417,23990
77119406,27852
77121389,27852
77119413,28040
77121303,28040
77119419,27721
77121178,27721
77119421,26811
77121501,26811
77119426,27311
77121324,27311
77119433,26934
77121289,26934
77119439,26935
77121251,26935
77119442,26386
77121459,26386
77119443,26411
77119551,26411
77119444,26906
77121362,26906
77119451,25898
77121316,25898
77119452,26076
77121532,26076
77119455,26025
77121192,26025
77119460,26026
77119461,26026
77119477,28070
77119518,28070
77119478,28119
77121336,28119
77119481,26845
77121242,26845
77119486,26102
77121238,26102
77119491,27260
77119553,27260
77119494,26145
77119571,26145
77119499,27694
77121335,27694
77119501,25927
77121526,25927
77119502,26465
77121243,26465
77119504,25902
77121294,25902
77119508,26875
77119558,26875
77119513,26991
77121271,26991
77119516,28120
77121333,28120
77119524,26930
77121180,26930
77119531,26785
77121375,26785
77119544,26414
77121448,26414
77119545,26416
77119552,26416
77119561,26789
77121515,26789
77119562,26123
77121474,26123
77119564,26923
77121139,26923
77119573,26262
77121215,26262
77121135,23947
77121156,23947
77121138,27615
77121159,27615
77121144,23375
77121392,23375
77121148,24024
77121485,24024
77121160,27947
77121385,27947
77121163,23965
77121469,23965
77121166,27847
77121225,27847
77121169,27946
77121420,27946
77121172,23945
77121184,23945
77121176,26147
77121191,26147
77121177,23946
77121183,23946
77121181,26932
77121182,26932
77121194,26936
77121195,26936
77121200,26413
77121376,26413
77121206,27980
77121435,27980
77121214,26580
77121410,26580
77121218,26904
77121423,26904
77121219,27020
77121277,27020
77121220,26980
77121221,26980
77121223,26994
77121224,26994
77121227,25900
77121299,25900
77121241,26635
77121297,26635
77121246,23343
77121281,23343
77121255,26931
77121414,26931
77121258,26097
77121261,26097
77121262,26046
77121528,26046
77121270,26990
77121291,26990
77121272,26603
77121287,26603
77121274,26637
77121498,26637
77121275,26230
77121499,26230
77121276,6518
77121463,6518
77121283,23494
77121302,23494
77121285,28008
77121461,28008
77121304,28038
77121319,28038
77121306,26812
77121509,26812
77121318,23345
77121379,23345
77121330,23516
77121350,23516
77121338,27719
77121452,27719
77121346,27996
77121524,27996
77121369,26581
77121458,26581
77121377,26177
77121468,26177
77121396,26922
77121439,26922
77121397,28061
77121427,28061
77121400,26415
77121442,26415
77121408,27916
77121450,27916
77121413,26022
77121506,26022
77121415,26776
77121424,26776
77121416,27891
77121444,27891
77121422,26905
77121433,26905
77121446,23515
77121504,23515
77121457,28064
77121486,28064
77121473,28041
77121529,28041
77121479,26124
77121481,26124
77121518,26208
77121543,26208
77121523,28069
77121540,28069
77121533,26207
77121548,26207
77123984,19249
77124814,19249
77123985,28131
77124074,28131
77123991,19722
77124003,19722
77123994,20417
77124844,20417
77123996,19723
77124006,19723
77124005,20416
77124843,20416
77124007,20887
77124097,20887
77124008,21904
77124041,21904
77124015,20853
77124883,20853
77124020,21222
77124977,21222
77124023,21224
77124062,21224
77124025,21077
77124110,21077
77124026,2200
77124045,2200
77124027,20798
77124044,20798
77124033,22519
77124129,22519
77124038,20858
77124070,20858
77124039,20643
77124933,20643
77124040,21033
77124083,21033
77124054,21106
77124055,21106
77124056,21059
77124107,21059
77124058,22520
77124063,22520
77124059,1237
77124122,1237
77124067,21036
77124108,21036
77124072,22303
77124073,22303
77124080,19194
77124891,19194
77124086,19192
77124101,19192
77124087,19491
77124136,19491
77124100,22459
77124113,22459
77124102,22521
77124115,22521
77124116,22486
77124117,22486
77124825,19818
77124839,19818
77124829,19399
77124835,19399
77124830,2198
77124963,2198
77124852,21135
77124956,21135
77124863,21728
77124967,21728
77124866,19224
77125007,19224
77124876,21079
77124999,21079
77124881,20644
77124975,20644
77124882,20645
77124915,20645
77124889,19215
77124928,19215
77124892,21727
77124908,21727
77124901,44811
77124962,44811
77124903,19602
77124992,19602
77124909,21038
77125004,21038
77124910,21037
77124931,21037
77124913,20677
77124955,20677
77124921,20793
77125005,20793
77124924,19160
77124935,19160
77124934,20590
77124997,20590
77124939,20915
77124994,20915
77124949,21055
77124981,21055
77124973,21111
77124987,21111
77125003,22492
77125012,22492
77125010,22484
77125011,22484
77125019,18934
77125316,18934
77125020,18964
77125502,18964
77125022,1444
77126374,1444
77125023,1399
77125127,1399
77125025,19530
77126584,19530
77125026,19274
77126448,19274
77125028,23587
77125029,23587
77125033,23205
77126616,23205
77125034,19576
77125522,19576
77125039,18654
77125551,18654
77125041,22534
77125042,22534
77125043,23436
77126513,23436
77125044,23202
77125046,23202
77125050,18991
77125051,18991
77125052,18707
77125053,18707
77125060,18502
77126501,18502
77125064,18597
77125432,18597
77125067,18651
77125068,18651
77125071,19359
77125496,19359
77125082,18600
77125499,18600
77125088,19000
77125138,19000
77125095,19385
77125245,19385
77125101,22577
77126707,22577
77125104,22990
77125398,22990
77125106,23012
77125115,23012
77125109,18573
77126544,18573
77125111,22988
77125116,22988
77125112,23368
77125113,23368
77125120,22409
77126542,22409
77125122,22630
77126545,22630
77125125,18656
77126687,18656
77125128,1281
77125131,1281
77125130,8959
77125323,8959
77125136,18997
77125217,18997
77125143,18524
77125440,18524
77125145,18523
77125439,18523
77125146,22939
77125497,22939
77125153,18293
77126655,18293
77125155,19388
77125393,19388
77125159,12428
77125234,12428
77125162,22882
77125264,22882
77125164,23232
77125304,23232
77125166,23233
77125303,23233
77125175,18908
77125177,18908
77125178,20720
77125544,20720
77125179,18623
77125180,18623
77125183,23313
77125516,23313
77125184,18880
77125555,18880
77125185,18903
77126481,18903
77125187,22499
77125188,22499
77125191,22350
77126383,22350
77125192,22856
77126386,22856
77125193,22713
77125447,22713
77125196,7271
77125197,7271
77125200,22235
77125203,22235
77125201,22236
77125204,22236
77125205,22238
77125208,22238
77125209,18655
77126454,18655
77125210,22554
77125355,22554
77125224,20662
77126442,20662
77125225,21963
77125249,21963
77125228,18653
77125539,18653
77125235,23402
77125236,23402
77125239,19410
77125412,19410
77125241,18667
77125377,18667
77125242,22940
77125410,22940
77125243,22960
77125474,22960
77125244,18531
77126556,18531
77125247,18534
77126373,18534
77125253,22884
77125261,22884
77125256,20688
77126444,20688
77125260,22234
77125537,22234
77125263,22881
77125481,22881
77125265,20722
77125293,20722
77125266,23257
77125302,23257
77125270,19395
77126785,19395
77125271,19080
77126783,19080
77125275,19176
77126532,19176
77125280,19172
77126563,19172
77125282,19420
77126437,19420
77125288,19138
77126570,19138
77125296,23208
77125480,23208
77125301,22436
77126596,22436
77125306,4202
77126649,4202
77125307,19175
77126580,19175
77125309,23460
77126433,23460
77125310,23234
77125482,23234
77125311,21962
77125313,21962
77125314,19020
77126737,19020
77125320,18757
77126769,18757
77125321,22579
77125538,22579
77125325,18496
77126627,18496
77125341,18628
77126631,18628
77125347,22101
77195278,22101
77125348,22633
77125399,22633
77125349,22909
77125425,22909
77125352,18574
77125426,18574
77125356,18676
77126689,18676
77125362,18510
77125364,18510
77125363,1837
77126749,1837
77125371,7919
77125462,7919
77125379,18995
77126677,18995
77125388,18479
77126734,18479
77125390,18608
77126633,18608
77125395,18602
77125414,18602
77125397,22557
77126547,22557
77125402,18509
77125403,18509
77125405,19414
77125466,19414
77125413,18999
77126630,18999
77125416,19173
77126622,19173
77125417,19336
77126657,19336
77125419,20660
77126475,20660
77125420,22319
77126404,22319
77125424,22908
77126743,22908
77125431,22434
77125489,22434
77125434,19382
77126767,19382
77125435,1364
77126711,1364
77125443,18974
77126678,18974
77125446,18905
77126782,18905
77125450,23209
77126794,23209
77125454,23463
77126498,23463
77125455,18290
77126656,18290
77125487,23332
77126721,23332
77125491,18480
77126709,18480
77125507,20717
77126394,20717
77125508,22214
77126443,22214
77125519,18996
77126747,18996
77125534,19204
77126751,19204
77125542,18259
77126514,18259
77125543,18266
77126777,18266
77125553,23311
77126456,23311
77126380,22854
77126792,22854
77126387,22716
77126392,22716
77126389,22853
77126757,22853
77126391,22718
77126393,22718
77126395,20695
77126396,20695
77126403,20692
77126472,20692
77126413,20719
77126474,20719
77126418,22743
77126724,22743
77126423,19331
77126661,19331
77126425,19362
77126666,19362
77126427,19202
77126642,19202
77126432,23458
77126434,23458
77126455,23431
77126700,23431
77126459,22825
77126581,22825
77126464,22462
77126538,22462
77126469,18504
77126667,18504
77126470,5106
77126636,5106
77126490,22504
77126774,22504
77126515,18262
77126516,18262
77126521,18758
77126736,18758
77126526,19108
77126528,19108
77126527,19577
77126712,19577
77126529,19047
77126571,19047
77126533,19335
77126681,19335
77126537,22440
77126704,22440
77126540,22680
77126670,22680
77126548,22410
77126549,22410
77126552,22987
77126672,22987
77126575,1407
77126576,1407
77126592,20724
77126685,20724
77126603,22210
77126613,22210
77126604,22530
77126787,22530
77126626,23433
77126759,23433
77126628,18497
77126664,18497
77126629,22989
77126758,22989
77126644,22187
77126648,22187
77126646,22528
77126717,22528
77126702,22406
77126763,22406
77126720,18528
77126791,18528
77126741,23288
77126775,23288
77126755,23290
77126776,23290
77129419,7888
77129420,7888
77129429,7744
77130692,7744
77129434,8166
77130316,8166
77129436,40318
77129793,40318
77129447,6930
77130117,6930
77129448,8950
77129449,8950
77129455,9964
77129486,9964
77129457,40353
77129803,40353
77129458,10021
77129970,10021
77129461,10280
77129474,10280
77129462,8819
77130687,8819
77129464,5737
77129471,5737
77129470,8969
77130221,8969
77129472,8951
77129507,8951
77129473,6899
77129475,6899
77129476,5400
77130219,5400
77129479,5401
77130226,5401
77129480,10425
77129586,10425
77129491,7996
77129548,7996
77129495,8993
77129955,8993
77129521,8363
77129639,8363
77129522,5206
77130271,5206
77129527,5859
77129601,5859
77129536,10665
77129626,10665
77129537,38854
77129624,38854
77129541,38853
77129706,38853
77129551,38687
77129676,38687
77129556,39777
77129760,39777
77129559,5179
77130269,5179
77129562,5150
77129642,5150
77129568,6462
77130286,6462
77129571,10130
77130171,10130
77129582,39748
77129709,39748
77129583,40354
77129631,40354
77129584,8027
77129720,8027
77129589,7836
77129902,7836
77129594,38775
77129687,38775
77129596,39751
77129637,39751
77129597,39497
77129628,39497
77129602,10467
77130232,10467
77129603,8388
77129604,8388
77129612,7025
77129897,7025
77129620,39011
77129820,39011
77129622,39367
77129701,39367
77129630,40316
77129779,40316
77129640,5832
77129690,5832
77129641,7426
77130170,7426
77129644,8361
77130077,8361
77129646,8278
77130270,8278
77129648,8385
77129997,8385
77129652,7782
77130057,7782
77129654,7078
77130193,7078
77129662,39541
77129702,39541
77129666,40284
77129667,40284
77129691,8416
77130158,8416
77129696,5154
77130159,5154
77129700,39365
77130044,39365
77129708,39390
77129712,39390
77129714,10427
77129930,10427
77129724,38751
77129823,38751
77129728,38712
77129796,38712
77129731,10453
77129915,10453
77129732,9094
77129927,9094
77129733,6540
77129891,6540
77129734,5861
77129869,5861
77129737,9960
77129747,9960
77129739,8543
77129746,8543
77129742,10560
77129748,10560
77129751,8516
77129752,8516
77129754,1893
77129815,1893
77129755,39759
77129773,39759
77129756,39395
77129836,39395
77129764,39426
77129855,39426
77129766,10248
77129830,10248
77129767,39360
77129785,39360
77129768,39334
77129808,39334
77129770,38824
77129805,38824
77129771,38387
77129791,38387
77129774,39336
77129809,39336
77129778,3763
77129844,3763
77129781,38750
77129802,38750
77129782,8223
77129852,8223
77129784,39425
77129807,39425
77129799,10689
77129800,10689
77129811,39718
77129817,39718
77129812,39454
77130017,39454
77129825,39427
77129853,39427
77129829,38823
77129854,38823
77129857,45056
77129858,45056
77129860,8277
77130205,8277
77129861,9096
77129923,9096
77129862,8279
77129866,8279
77129865,5860
77130126,5860
77129874,7973
77129876,7973
77129877,7808
77129995,7808
77129894,10451
77129909,10451
77129895,6494
77130251,6494
77129896,6887
77130012,6887
77129906,6529
77129912,6529
77129917,10452
77129919,10452
77129924,8276
77130023,8276
77129932,7834
77130672,7834
77129939,7571
77130719,7571
77129943,7544
77130146,7544
77129961,8977
77130029,8977
77129965,8512
77130100,8512
77129977,5177
77130038,5177
77129982,6959
77130241,6959
77129983,6960
77130039,6960
77129989,39366
77130046,39366
77129993,8386
77130145,8386
77129994,6886
77130015,6886
77129996,6463
77130125,6463
77130006,8139
77130116,8139
77130018,39458
77130677,39458
77130021,39839
77130178,39839
77130027,39783
77130177,39783
77130028,39840
77130217,39840
77130033,5181
77130225,5181
77130035,8077
77130094,8077
77130036,8079
77130183,8079
77130037,5118
77130155,5118
77130043,8362
77130078,8362
77130047,8081
77130180,8081
77130049,5062
77130067,5062
77130053,6459
77130054,6459
77130058,7080
77130706,7080
77130060,8029
77130315,8029
77130061,8051
77130243,8051
77130062,8050
77130088,8050
77130064,8049
77130087,8049
77130076,8337
77130303,8337
77130079,10466
77130112,10466
77130084,8137
77130262,8137
77130089,7056
77130267,7056
77130093,5830
77130214,5830
77130098,5121
77130712,5121
77130099,8414
77130160,8414
77130101,8515
77130314,8515
77130105,5151
77130107,5151
77130106,8163
77130132,8163
77130108,5205
77130227,5205
77130123,8313
77130124,8313
77130127,9127
77130128,9127
77130129,8514
77130304,8514
77130131,8249
77130312,8249
77130134,10510
77130228,10510
77130153,10535
77130277,10535
77130162,8575
77130281,8575
77130164,8546
77130290,8546
77130167,10390
77130289,10390
77130168,10388
77130215,10388
77130186,10490
77130235,10490
77130203,9047
77130204,9047
77130209,8186
77140850,8186
77130210,8187
77140851,8187
77130222,8080
77130685,8080
77130240,8054
77130246,8054
77130249,10131
77130299,10131
77130250,8574
77130253,8574
77130257,9962
77130681,9962
77130259,7781
77130707,7781
77130261,8332
77130724,8332
77130272,10387
77130287,10387
77130276,5828
77130278,5828
77130302,10533
77130313,10533
77130688,9225
77130708,9225
77130759,18355
77130794,18355
77130760,18928
77134059,18928
77130762,18956
77131946,18956
77130767,4201
77130781,4201
77130783,18358
77131732,18358
77130788,18929
77134055,18929
77130791,23125
77131785,23125
77130800,18591
77132083,18591
77130810,22263
77131968,22263
77130814,21932
77130868,21932
77130817,23154
77132097,23154
77130819,19114
77130919,19114
77130823,21876
77130866,21876
77130824,18932
77130914,18932
77130825,18326
77131937,18326
77130831,21492
77130948,21492
77130834,3037
77134167,3037
77130837,21490
77131211,21490
77130853,22551
77130899,22551
77130858,1411
77130906,1411
77130862,22041
77131421,22041
77130867,22261
77131142,22261
77130874,23098
77130875,23098
77130876,44674
77134081,44674
77130877,14589
77131486,14589
77130878,22338
77134314,22338
77130881,22731
77134228,22731
77130885,21996
77131100,21996
77130888,22548
77130950,22548
77130893,21643
77130895,21643
77130909,21513
77134051,21513
77130915,18587
77134052,18587
77130916,18570
77131024,18570
77130917,21941
77131265,21941
77130918,19115
77131941,19115
77130922,23151
77134102,23151
77130925,23121
77134071,23121
77130928,22701
77131674,22701
77130931,22576
77131147,22576
77130957,22598
77131118,22598
77130965,1398
77134136,1398
77130966,18913
77130971,18913
77130972,18557
77131984,18557
77130973,19474
77130974,19474
77130975,21968
77130984,21968
77130996,22257
77131270,22257
77131009,18448
77134395,18448
77131010,19501
77131728,19501
77131014,4116
77131015,4116
77131016,2522
77131826,2522
77131017,23097
77131133,23097
77131018,19087
77131058,19087
77131019,18710
77131066,18710
77131027,18817
77131171,18817
77131028,18818
77131043,18818
77131030,18520
77131257,18520
77131037,18843
77131177,18843
77131041,19060
77131168,19060
77131045,19092
77131115,19092
77131046,22925
77131061,22925
77131049,22646
77131072,22646
77131057,18796
77131350,18796
77131062,22894
77134329,22894
77131069,18713
77134287,18713
77131071,22650
77134291,22650
77131075,18816
77131671,18816
77131078,18830
77131082,18830
77131083,18859
77131087,18859
77131084,18889
77131089,18889
77131088,18886
77134249,18886
77131090,18780
77131279,18780
77131095,23117
77131827,23117
77131097,23038
77131163,23038
77131098,43681
77131164,43681
77131099,14586
77131160,14586
77131106,21489
77131155,21489
77131110,23131
77131165,23131
77131111,18734
77134342,18734
77131116,45783
77131861,45783
77131129,21939
77131573,21939
77131132,45774
77131215,45774
77131138,19061
77131227,19061
77131140,19090
77131232,19090
77131145,18542
77134156,18542
77131151,21488
77131214,21488
77131161,23002
77131786,23002
77131162,45541
77131220,45541
77131173,19088
77131230,19088
77131178,18846
77131301,18846
77131194,21943
77131244,21943
77131199,18783
77131281,18783
77131202,18916
77131347,18916
77131203,18888
77131351,18888
77131206,21640
77134260,21640
77131218,1077
77131777,1077
77131235,22011
77131589,22011
77131241,21936
77131266,21936
77131245,17049
77134427,17049
77131249,18921
77134280,18921
77131253,18742
77131295,18742
77131254,18476
77134181,18476
77131261,21990
77131328,21990
77131274,22280
77131308,22280
77131277,18923
77134281,18923
77131284,18939
77134376,18939
77131288,18792
77131324,18792
77131289,18739
77131852,18739
77131291,22933
77132001,22933
77131309,18832
77134251,18832
77131314,18887
77134275,18887
77131331,21987
77131417,21987
77131336,21745
77131615,21745
77131348,18831
77134206,18831
77131354,18771
77134335,18771
77131357,18717
77131761,18717
77131365,2293
77131407,2293
77131369,2116
77131371,2116
77131383,18858
77134299,18858
77131386,22086
77134407,22086
77131387,22085
77134184,22085
77131393,23176
77131403,23176
77131399,22897
77131954,22897
77131402,22649
77132076,22649
77131404,18384
77134195,18384
77131423,22063
77131700,22063
77131430,2889
77131438,2889
77131431,22070
77131611,22070
77131436,21639
77131527,21639
77131447,3824
77131449,3824
77131463,22799
77131733,22799
77131465,22205
77131466,22205
77131474,2223
77131574,2223
77131479,22176
77131608,22176
77131492,21890
77131691,21890
77131498,43800
77131581,43800
77131502,2891
77131522,2891
77131513,21884
77131967,21884
77131521,17045
77131555,17045
77131529,1327
77131701,1327
77131534,21886
77131705,21886
77131535,17723
77134444,17723
77131536,22230
77134381,22230
77131537,21268
77134321,21268
77131538,22285
77131554,22285
77131543,22022
77131962,22022
77131549,21908
77131832,21908
77131550,17725
77131711,17725
77131551,21627
77134380,21627
77131556,21852
77131739,21852
77131560,21457
77131563,21457
77131569,19126
77131916,19126
77131571,18898
77131973,18898
77131586,21919
77131831,21919
77131588,21712
77134216,21712
77131596,18872
77131798,18872
77131609,21460
77131740,21460
77131619,21711
77134048,21711
77131634,18883
77134143,18883
77131647,21459
77131829,21459
77131650,21714
77131747,21714
77131672,1405
77134317,1405
77131675,18804
77131853,18804
77131676,23000
77134404,23000
77131677,18567
77131893,18567
77131684,18779
77131812,18779
77131703,21885
77131743,21885
77131706,21680
77131972,21680
77131707,21907
77131746,21907
77131710,18899
77131837,18899
77131715,21629
77131983,21629
77131722,18765
77131986,18765
77131726,12613
77134310,12613
77131734,22648
77132091,22648
77131736,22899
77131769,22899
77131753,46001
77132012,46001
77131754,14591
77132042,14591
77131764,18944
77132086,18944
77131765,23156
77131819,23156
77131767,23179
77131994,23179
77131773,22934
77132037,22934
77131775,18412
77131782,18412
77131794,21938
77131969,21938
77131806,18759
77131930,18759
77131818,23177
77132075,23177
77131821,22734
77132035,22734
77131823,22921
77132080,22921
77131828,23129
77134437,23129
77131862,45428
77132062,45428
77131866,22369
77134057,22369
77131870,1111
77132104,1111
77131871,23127
77134435,23127
77131891,19123
77134279,19123
77131896,18589
77134272,18589
77131897,18356
77134082,18356
77131900,22924
77132089,22924
77131936,22730
77134194,22730
77131938,18321
77134306,18321
77131944,18588
77134297,18588
77131957,46168
77131958,46168
77131991,19500
77132087,19500
77131992,18943
77134375,18943
77131998,22898
77134309,22898
77132002,3043
77132003,3043
77132004,23007
77132039,23007
77132018,18743
77134155,18743
77132019,18718
77132057,18718
77132024,19118
77134150,19118
77132026,18452
77134207,18452
77132027,18629
77134377,18629
77132031,21515
77132093,21515
77132058,18860
77134106,18860
77132063,18915
77134096,18915
77132065,22896
77134058,22896
77132081,22732
77134269,22732
77132096,3040
77134633,3040
77132109,12559
77177901,12559
77134061,18855
77134124,18855
77134063,23062
77134173,23062
77134064,22703
77134108,22703
77134066,18834
77134201,18834
77134068,22839
77134316,22839
77134075,22928
77134126,22928
77134085,18854
77134247,18854
77134086,19471
77134300,19471
77134088,1313
77134109,1313
77134107,23036
77134268,23036
77134113,22704
77134174,22704
77134119,18808
77134160,18808
77134135,18636
77134137,18636
77134140,18639
77134248,18639
77134163,18390
77134320,18390
77134179,18607
77134204,18607
77134190,1073
77134227,1073
77134192,23126
77134341,23126
77134220,22949
77134237,22949
77134221,22950
77134455,22950
77134222,23124
77136615,23124
77134233,18544
77134267,18544
77134292,18828
77134298,18828
77134319,18383
77134402,18383
77134337,22341
77134344,22341
77134343,22340
77134364,22340
77134345,18942
77134354,18942
77134366,18941
77134405,18941
